id,year,goes_trick_or_treating,gender,age,country,Q6 | 100 Grand Bar,Q6 | Anonymous brown globs that come in black and orange wrappers	(a.k.a. Mary Janes),Q6 | Any full-sized candy bar,Q6 | Black Jacks,Q6 | Bonkers (the candy),Q6 | Bottle Caps,Q6 | Box'o'Raisins,Q6 | Butterfinger,Q6 | Cadbury Creme Eggs,Q6 | Candy Corn,Q6 | Candy that is clearly just the stuff given out for free at restaurants,Q6 | Caramellos,Q6 | Chick-o-Sticks (we don’t know what that is),Q6 | Chiclets,Q6 | Coffee Crisp,Q6 | Dots,Q6 | Dove Bars,Q6 | Fuzzy Peaches,Q6 | Goo Goo Clusters,Q6 | Good N' Plenty,Q6 | Gum from baseball cards,Q6 | Gummy Bears straight up,Q6 | Hard Candy,Q6 | Heath Bar,Q6 | Hershey's Dark Chocolate,Q6 | Hershey’s Milk Chocolate,Q6 | Hershey's Kisses,Q6 | Jolly Rancher (bad flavor),Q6 | Jolly Ranchers (good flavor),Q6 | JoyJoy (Mit Iodine!),Q6 | Junior Mints,Q6 | Senior Mints,Q6 | Kinder Happy Hippo,Q6 | Kit Kat,Q6 | LaffyTaffy,Q6 | LemonHeads,Q6 | Licorice (not black),Q6 | Licorice (yes black),Q6 | Lindt Truffle,Q6 | Lollipops,Q6 | Mars,Q6 | Maynards,Q6 | Mike and Ike,Q6 | Milk Duds,Q6 | Milky Way,Q6 | Regular M&Ms,Q6 | Peanut M&M’s,Q6 | Blue M&M's,Q6 | Red M&M's,Q6 | Green Party M&M's,Q6 | Independent M&M's,Q6 | Mint Kisses,Q6 | Mint Juleps,Q6 | Mr. Goodbar,Q6 | Necco Wafers,Q6 | Nerds,Q6 | Nestle Crunch,Q6 | Now'n'Laters,Q6 | Peeps,Q6 | Pencils,Q6 | Pixy Stix,Q6 | Reese’s Peanut Butter Cups,Q6 | Reese's Pieces,Q6 | Reggie Jackson Bar,Q6 | Rolos,Q6 | Skittles,Q6 | Smarties (American),Q6 | Smarties (Commonwealth),Q6 | Snickers,Q6 | Sourpatch Kids (i.e. abominations of nature),Q6 | Starburst,Q6 | Sweet Tarts,Q6 | Swedish Fish,Q6 | Sweetums (a friend to diabetes),Q6 | Take 5,Q6 | Tic Tacs,Q6 | Those odd marshmallow circus peanut things,Q6 | Three Musketeers,Q6 | Tolberone something or other,Q6 | Twix,"Q6 | Vials of pure high fructose corn syrup, for main-lining into your vein",Q6 | Whatchamacallit Bars,Q6 | York Peppermint Patties
20170320,2017,No,Female,34,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20170321,2017,No,Male,60,USA,JOY,DESPAIR,JOY,NA,NA,NA,MEH,MEH,NA,DESPAIR,DESPAIR,MEH,NA,DESPAIR,NA,DESPAIR,JOY,NA,NA,MEH,DESPAIR,JOY,DESPAIR,NA,JOY,JOY,JOY,DESPAIR,DESPAIR,NA,MEH,NA,NA,JOY,NA,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,NA,NA,JOY,JOY,JOY,MEH,JOY,MEH,MEH,MEH,NA,JOY,MEH,JOY,JOY,JOY,JOY,NA,JOY,DESPAIR,MEH,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,NA,JOY,MEH,MEH,DESPAIR,MEH,NA,NA,DESPAIR,JOY,JOY,JOY,JOY,NA,JOY,MEH
20170322,2017,No,Male,37,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20170323,2017,No,Male,60,UK,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,JOY,MEH,MEH,MEH,MEH,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,JOY,MEH,MEH,DESPAIR,MEH,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,JOY
20170324,2017,No,Male,41,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20170325,2017,No,Female,27,USA,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,JOY,DESPAIR,JOY,MEH,MEH,DESPAIR,JOY,MEH,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,MEH
20170326,2017,No,Male,NA,Canada,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,JOY,DESPAIR,MEH,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR
20170327,2017,No,I'd rather not say,39,Unites States,JOY,MEH,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,MEH,DESPAIR,JOY,DESPAIR,JOY,MEH,DESPAIR,MEH,MEH,MEH,MEH,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,MEH,MEH,MEH,MEH,MEH,JOY,DESPAIR,MEH,JOY,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,JOY
20170328,2017,No,Male,42,United States,MEH,MEH,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,JOY,MEH,DESPAIR,JOY,JOY,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,DESPAIR,MEH,MEH,MEH,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,MEH,JOY,MEH,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,JOY,JOY,JOY,MEH,JOY,JOY,JOY,MEH,JOY,JOY,DESPAIR,MEH,JOY,JOY,JOY,JOY,MEH,JOY,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,JOY,JOY,JOY,JOY,JOY
20170329,2017,No,Male,40,US,MEH,DESPAIR,JOY,NA,MEH,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,NA,NA,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,DESPAIR,DESPAIR,NA,MEH,NA,NA,MEH,MEH,MEH,JOY,MEH,MEH,DESPAIR,JOY,MEH,MEH,MEH,JOY,MEH,MEH,MEH,MEH,NA,NA,NA,NA,MEH,DESPAIR,MEH,MEH,MEH,JOY,MEH,DESPAIR,JOY,JOY,NA,MEH,JOY,MEH,MEH,JOY,JOY,JOY,MEH,JOY,NA,NA,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,JOY
20170330,2017,No,Male,60,US,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20170331,2017,No,Male,38,United States of America,JOY,DESPAIR,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,JOY,MEH,JOY,JOY,JOY,MEH,JOY,MEH,MEH,MEH,DESPAIR,MEH,JOY,MEH,MEH,MEH,JOY,MEH,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,JOY,MEH,MEH,DESPAIR,JOY,JOY,JOY,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,MEH,JOY,DESPAIR,MEH,MEH
20170332,2017,No,Male,64,United States,NA,DESPAIR,JOY,NA,NA,NA,NA,MEH,NA,MEH,DESPAIR,NA,NA,NA,NA,DESPAIR,JOY,NA,JOY,NA,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,NA,NA,NA,NA,JOY,NA,NA,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,NA,NA,MEH,JOY,MEH,JOY,MEH,MEH,MEH,MEH,MEH,NA,JOY,DESPAIR,DESPAIR,MEH,NA,DESPAIR,DESPAIR,NA,JOY,DESPAIR,NA,NA,DESPAIR,NA,NA,JOY,DESPAIR,DESPAIR,DESPAIR,NA,NA,NA,DESPAIR,NA,JOY,JOY,MEH,DESPAIR,NA,JOY
20170333,2017,No,Male,59,United States,JOY,MEH,JOY,MEH,MEH,MEH,DESPAIR,JOY,MEH,JOY,MEH,JOY,MEH,MEH,JOY,DESPAIR,MEH,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,MEH,JOY,MEH,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,MEH,MEH,MEH,MEH,MEH,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,MEH,MEH,MEH,JOY,DESPAIR,MEH,DESPAIR,MEH,MEH,MEH,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY
20170334,2017,NA,Male,50,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20170335,2017,No,Male,35,Usa,MEH,DESPAIR,MEH,MEH,MEH,DESPAIR,MEH,JOY,MEH,JOY,DESPAIR,MEH,MEH,MEH,MEH,MEH,JOY,MEH,MEH,JOY,MEH,JOY,MEH,MEH,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,MEH,MEH,MEH,JOY,MEH,JOY,MEH,JOY,MEH,MEH,MEH,MEH,JOY,MEH,MEH,MEH,MEH,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,MEH,JOY,DESPAIR,MEH,JOY
20170336,2017,No,Female,44,USA,JOY,DESPAIR,JOY,DESPAIR,MEH,MEH,DESPAIR,JOY,MEH,MEH,DESPAIR,MEH,NA,DESPAIR,NA,DESPAIR,JOY,NA,MEH,DESPAIR,DESPAIR,JOY,MEH,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,NA,MEH,NA,NA,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,NA,DESPAIR,JOY,JOY,JOY,JOY,JOY,JOY,NA,NA,DESPAIR,NA,JOY,DESPAIR,MEH,JOY,DESPAIR,MEH,MEH,MEH,JOY,JOY,JOY,JOY,MEH,MEH,NA,JOY,DESPAIR,JOY,MEH,DESPAIR,NA,MEH,JOY,DESPAIR,JOY,JOY,JOY,JOY,JOY,MEH
20170337,2017,No,Male,49,United States of America,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,MEH,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,NA,JOY,JOY,MEH,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,MEH,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,MEH,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY
20170338,2017,No,Male,21,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20170339,2017,No,Female,58,United States,MEH,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,NA,MEH,DESPAIR,DESPAIR,JOY,MEH,JOY,JOY,JOY,JOY,MEH,MEH,NA,JOY,NA,NA,JOY,DESPAIR,MEH,MEH,DESPAIR,JOY,MEH,JOY,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,MEH,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,NA,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,NA,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,MEH,JOY
20170340,2017,No,Male,34,USA,JOY,DESPAIR,JOY,DESPAIR,NA,MEH,MEH,JOY,JOY,MEH,DESPAIR,JOY,NA,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,JOY,DESPAIR,DESPAIR,MEH,MEH,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,NA,JOY,NA,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,MEH,DESPAIR,JOY,JOY,MEH,MEH,MEH,MEH,MEH,MEH,DESPAIR,JOY,JOY,DESPAIR,MEH,JOY,MEH,DESPAIR,MEH,DESPAIR,JOY,JOY,NA,JOY,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,JOY
20170341,2017,Yes,Female,21,The United States,JOY,NA,JOY,NA,NA,NA,DESPAIR,JOY,JOY,MEH,NA,NA,NA,NA,NA,MEH,NA,NA,NA,NA,DESPAIR,JOY,NA,JOY,DESPAIR,JOY,JOY,NA,JOY,NA,DESPAIR,NA,NA,JOY,JOY,JOY,MEH,DESPAIR,JOY,JOY,JOY,NA,NA,JOY,MEH,MEH,JOY,NA,NA,NA,NA,DESPAIR,NA,JOY,JOY,MEH,JOY,NA,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,NA,NA,NA,DESPAIR,NA,MEH,JOY,JOY,MEH,MEH,NA,JOY,DESPAIR,NA,MEH,JOY,JOY,DESPAIR,NA,DESPAIR
20170342,2017,No,Male,38,USA,MEH,DESPAIR,JOY,NA,MEH,JOY,DESPAIR,JOY,MEH,JOY,DESPAIR,MEH,NA,DESPAIR,MEH,MEH,MEH,MEH,NA,MEH,DESPAIR,JOY,JOY,JOY,MEH,MEH,DESPAIR,MEH,JOY,NA,MEH,NA,NA,JOY,JOY,JOY,JOY,JOY,MEH,JOY,JOY,NA,MEH,MEH,MEH,MEH,JOY,MEH,MEH,MEH,MEH,DESPAIR,JOY,MEH,MEH,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,NA,JOY,JOY,JOY,NA,JOY,JOY,JOY,JOY,JOY,NA,NA,MEH,DESPAIR,MEH,JOY,JOY,DESPAIR,MEH,MEH
20170343,2017,No,Female,39,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20170344,2017,Yes,Female,11,North Carolina,DESPAIR,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,JOY,DESPAIR,MEH,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,JOY,DESPAIR,MEH,MEH,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,MEH,MEH,JOY,MEH,JOY,JOY,JOY,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,JOY,JOY,MEH,MEH,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR
20170345,2017,No,Male,31,united states,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,JOY,JOY,MEH,MEH,DESPAIR,MEH,DESPAIR,JOY,MEH,MEH,MEH,MEH,JOY,MEH,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,JOY,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,JOY,MEH,DESPAIR,JOY,JOY,JOY,MEH,MEH,MEH,JOY,JOY,MEH,JOY,JOY,MEH,MEH,MEH,JOY,MEH,JOY,JOY,JOY,MEH,MEH,DESPAIR,MEH,JOY,JOY,MEH,DESPAIR,JOY
20170346,2017,No,Female,57,uk,NA,NA,NA,NA,NA,NA,DESPAIR,NA,JOY,MEH,DESPAIR,JOY,NA,MEH,NA,NA,JOY,NA,NA,MEH,MEH,MEH,MEH,JOY,JOY,MEH,MEH,MEH,JOY,NA,JOY,MEH,NA,MEH,MEH,NA,JOY,DESPAIR,JOY,MEH,JOY,NA,NA,MEH,JOY,JOY,MEH,JOY,JOY,JOY,JOY,JOY,MEH,MEH,DESPAIR,NA,JOY,NA,JOY,MEH,JOY,DESPAIR,DESPAIR,NA,JOY,JOY,JOY,NA,MEH,NA,JOY,MEH,DESPAIR,NA,NA,MEH,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,JOY
20170347,2017,No,Male,36,USA,DESPAIR,MEH,MEH,DESPAIR,JOY,DESPAIR,MEH,MEH,JOY,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,MEH,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,MEH,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,JOY
20170348,2017,No,Male,NA,usa,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,JOY,DESPAIR,MEH,MEH,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,JOY,MEH,MEH,MEH,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,DESPAIR,NA
20170349,2017,No,Male,57,usa,JOY,MEH,JOY,MEH,MEH,DESPAIR,MEH,JOY,JOY,DESPAIR,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,JOY,MEH,JOY,JOY,DESPAIR,MEH,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,MEH,JOY,JOY,MEH,JOY,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,MEH,MEH,MEH,JOY,JOY,MEH,MEH,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,MEH,MEH,MEH,JOY,DESPAIR,JOY,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,MEH
20170350,2017,No,Female,25,USA,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,MEH,MEH,MEH,MEH,JOY,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,JOY,MEH,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,JOY,DESPAIR,JOY,MEH,DESPAIR,MEH,JOY,JOY,JOY,JOY,MEH,JOY,JOY,JOY,JOY,JOY,DESPAIR,MEH,MEH,JOY,MEH,MEH,MEH,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH
20170351,2017,No,Female,NA,NA,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,JOY,MEH,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,MEH,JOY,MEH,DESPAIR,MEH,JOY,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,MEH,JOY,DESPAIR,JOY,MEH,JOY,MEH,MEH,MEH,JOY,MEH,MEH,MEH,MEH,JOY,MEH,MEH,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,DESPAIR,MEH,MEH,MEH,DESPAIR,MEH,JOY,MEH,MEH,JOY,JOY,MEH,DESPAIR,JOY,JOY,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY
20170352,2017,No,Female,27,canada,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,JOY,JOY,MEH,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,MEH,JOY,JOY,JOY,MEH,DESPAIR,JOY,MEH,JOY,DESPAIR,MEH,DESPAIR,MEH,JOY,JOY,JOY,JOY,JOY,JOY,MEH,JOY,JOY,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,JOY,JOY,JOY,MEH,JOY,MEH,JOY,JOY,JOY,MEH,MEH,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,DESPAIR,DESPAIR
